Tumorname	Name	MBIIscore
BRCA	BRCA-A0YM-01A	0.218608623
BRCA	BRCA-A0YT-01A	0.124722842
BRCA	BRCA-A1FV-01A	0.053867477
BRCA	BRCA-A1FW-01A	0.065675432
BRCA	BRCA-A1FX-01A	0.184647814
BRCA	BRCA-A1FZ-01A	0.241857849
BRCA	BRCA-A1G0-01A	0.213110635
BRCA	BRCA-A1G1-01A	0.349024498
BRCA	BRCA-A1G4-01A	0.125212859
BRCA	BRCA-A1G6-01A	0.100098078
BRCA	BRCA-A259-01A	0.251977267
BRCA	BRCA-A25A-01A	0.202198776
BRCA	BRCA-A25B-01A	0.158618505
BRCA	BRCA-A25C-01A	0.196623
BRCA	BRCA-A25D-01A	0.346152682
BRCA	BRCA-A25E-01A	0.196135718
BRCA	BRCA-A25F-01A	0.773682752
BRCA	BRCA-A3KC-01A	0.1830601
BRCA	BRCA-A3KD-01A	0.161009051
BRCA	BRCA-A3XS-01A	0.226381491
BRCA	BRCA-A3XT-01A	0.338931479
BRCA	BRCA-A3XU-01A	0.052520179
BRCA	BRCA-A3XV-01A	0.144273665
BRCA	BRCA-A3XW-01A	0.160240186
BRCA	BRCA-A3XX-01A	0.264542519
BRCA	BRCA-A3XY-01A	0.412599837
BRCA	BRCA-A3XZ-01A	0.546751505
BRCA	BRCA-A3Y0-01A	0.37182987
BRCA	BRCA-A4RW-01A	0.290326768
BRCA	BRCA-A4RX-01A	0.337692483
BRCA	BRCA-A4RY-01A	0.244705408
BRCA	BRCA-A4S0-01A	0.134588648
BRCA	BRCA-A4S1-01A	0.429093782
BRCA	BRCA-A4S2-01A	0.273390401
BRCA	BRCA-A4S3-01A	0.334981207
BRCA	BRCA-A0CD-01A	0.072629186
BRCA	BRCA-A0CE-01A	0.142401434
BRCA	BRCA-A0CG-01A	0.344307493
BRCA	BRCA-A0CH-01A	0.090496529
BRCA	BRCA-A0CJ-01A	0.085449965
BRCA	BRCA-A0D9-01A	0.061319279
BRCA	BRCA-A0DA-01A	0.099593951
BRCA	BRCA-A0DB-01A	0.170462061
BRCA	BRCA-A0DC-01A	0.048507924
BRCA	BRCA-A0DC-01B	0.105297421
BRCA	BRCA-A13D-01A	0.116386168
BRCA	BRCA-A13E-01A	0.051141974
BRCA	BRCA-A13F-01A	0.091719583
BRCA	BRCA-A13G-01A	0.044891624
BRCA	BRCA-A13G-01B	0.121941055
BRCA	BRCA-A13H-01A	0.302867128
BRCA	BRCA-A26E-01A	0.121300098
BRCA	BRCA-A26E-01A	0.152005791
BRCA	BRCA-A26E-01B	0.194183894
BRCA	BRCA-A26F-01A	0.356896872
BRCA	BRCA-A26F-01B	0.275580462
BRCA	BRCA-A26G-01A	0.393395598
BRCA	BRCA-A26H-01A	0.230258018
BRCA	BRCA-A26I-01A	0.169242505
BRCA	BRCA-A26J-01A	0.094193596
BRCA	BRCA-A26J-01A	0.115855737
BRCA	BRCA-A26J-01B	0.266391306
BRCA	BRCA-A2KD-01A	0.239375476
BRCA	BRCA-A3IY-01A	0.315005704
BRCA	BRCA-A3IZ-01A	0.061814337
BRCA	BRCA-A3J0-01A	0.057825787
BRCA	BRCA-A3J1-01A	0.315287278
BRCA	BRCA-A3RF-01A	0.08140996
BRCA	BRCA-A425-01A	0.225304376
BRCA	BRCA-A426-01A	0.191732456
BRCA	BRCA-A4SA-01A	0.32222359
BRCA	BRCA-A4SB-01A	0.09254351
BRCA	BRCA-A4SC-01A	0.24982023
BRCA	BRCA-A4SD-01A	0.385123006
BRCA	BRCA-A4SE-01A	0.206807723
BRCA	BRCA-A4SF-01A	0.169057477
BRCA	BRCA-A5ZV-01A	0.180859419
BRCA	BRCA-A5ZW-01A	0.204122721
BRCA	BRCA-A5ZX-01A	0.06920354
BRCA	BRCA-A6VV-01A	0.224364678
BRCA	BRCA-A6VW-01A	0.219844357
BRCA	BRCA-A6VX-01A	0.066353851
BRCA	BRCA-A6VY-01A	0.353043482
BRCA	BRCA-A06N-01A	0.101586752
BRCA	BRCA-A06O-01A	0.164689818
BRCA	BRCA-A06P-01A	0.143447998
BRCA	BRCA-A06Q-01A	0.106210081
BRCA	BRCA-A06R-01A	0.147098439
BRCA	BRCA-A06T-01A	0.141192627
BRCA	BRCA-A06U-01A	0.136075998
BRCA	BRCA-A06X-01A	0.195629293
BRCA	BRCA-A06Y-01A	0.028042138
BRCA	BRCA-A06Z-01A	0.117072286
BRCA	BRCA-A075-01A	0.254628627
BRCA	BRCA-A076-01A	0.156404728
BRCA	BRCA-A079-01A	0.10075556
BRCA	BRCA-A07B-01A	0.08154125
BRCA	BRCA-A07C-01A	0.240848486
BRCA	BRCA-A07E-01A	0.252573384
BRCA	BRCA-A07F-01A	0.120499092
BRCA	BRCA-A07G-01A	0.190835424
BRCA	BRCA-A07I-01A	0.171013173
BRCA	BRCA-A07J-01A	0.21759462
BRCA	BRCA-A07L-01A	0.104267461
BRCA	BRCA-A07O-01A	0.355728752
BRCA	BRCA-A07P-01A	0.179248305
BRCA	BRCA-A07R-01A	0.132227453
BRCA	BRCA-A07S-01A	0.089235129
BRCA	BRCA-A07U-01A	0.616480797
BRCA	BRCA-A07W-01A	0.162302125
BRCA	BRCA-A07Z-01A	0.144196536
BRCA	BRCA-A081-01A	0.260801211
BRCA	BRCA-A082-01A	0.116798479
BRCA	BRCA-A083-01A	0.160589633
BRCA	BRCA-A084-01A	0.042839763
BRCA	BRCA-A085-01A	0.063676029
BRCA	BRCA-A086-01A	0.108497382
BRCA	BRCA-A08A-01A	0.19532163
BRCA	BRCA-A08B-01A	0.185217772
BRCA	BRCA-A08C-01A	0.047886846
BRCA	BRCA-A08F-01A	0.233541713
BRCA	BRCA-A08G-01A	0.14314792
BRCA	BRCA-A08H-01A	0.600114448
BRCA	BRCA-A08I-01A	0.245031255
BRCA	BRCA-A08J-01A	0.155798123
BRCA	BRCA-A08L-01A	0.210410947
BRCA	BRCA-A08O-01A	0.082663953
BRCA	BRCA-A08P-01A	0.367829151
BRCA	BRCA-A08R-01A	0.367812941
BRCA	BRCA-A08S-01A	0.091317518
BRCA	BRCA-A08T-01A	0.105163197
BRCA	BRCA-A08X-01A	0.446116739
BRCA	BRCA-A08Z-01A	0.184649471
BRCA	BRCA-A090-01A	0.1957545
BRCA	BRCA-A091-01A	0.124673164
BRCA	BRCA-A092-01A	0.125692618
BRCA	BRCA-A093-01A	0.062936395
BRCA	BRCA-A094-01A	0.331660064
BRCA	BRCA-A095-01A	0.182143927
BRCA	BRCA-A096-01A	0.252700574
BRCA	BRCA-A097-01A	0.178316068
BRCA	BRCA-A099-01A	0.077762201
BRCA	BRCA-A09A-01A	0.245599386
BRCA	BRCA-A09B-01A	0.124926867
BRCA	BRCA-A09C-01A	0.057527701
BRCA	BRCA-A09D-01A	0.244528932
BRCA	BRCA-A09E-01A	0.067975749
BRCA	BRCA-A09G-01A	0.300535447
BRCA	BRCA-A09I-01A	0.175808397
BRCA	BRCA-A09K-01A	0.22149794
BRCA	BRCA-A09M-01A	0.203941681
BRCA	BRCA-A09N-01A	0.128835021
BRCA	BRCA-A09Q-01A	0.242393463
BRCA	BRCA-A09R-01A	0.237724011
BRCA	BRCA-A09T-01A	0.115898107
BRCA	BRCA-A09V-01A	0.078395645
BRCA	BRCA-A09W-01A	0.147107908
BRCA	BRCA-A09X-01A	0.415113673
BRCA	BRCA-A09Z-01A	0.13349974
BRCA	BRCA-A0A1-01A	0.22543864
BRCA	BRCA-A0A2-01A	0.130923596
BRCA	BRCA-A0A4-01A	0.082632367
BRCA	BRCA-A0A6-01A	0.252816104
BRCA	BRCA-A0A7-01A	0.655341361
BRCA	BRCA-A0A9-01A	0.076079761
BRCA	BRCA-A0AB-01A	0.030208648
BRCA	BRCA-A0AD-01A	0.17664438
BRCA	BRCA-A23C-01A	0.334749651
BRCA	BRCA-A23E-01A	0.153825018
BRCA	BRCA-A23G-01A	0.282246806
BRCA	BRCA-A23H-01A	0.057007264
BRCA	BRCA-A2B8-01A	0.291164689
BRCA	BRCA-A2BK-01A	0.053308581
BRCA	BRCA-A2BM-01A	0.244658287
BRCA	BRCA-A2FB-01A	0.477305109
BRCA	BRCA-A2FE-01A	0.442160035
BRCA	BRCA-A2FF-01A	0.332366006
BRCA	BRCA-A2FG-01A	0.10043084
BRCA	BRCA-A2FK-01A	0.249457318
BRCA	BRCA-A2FM-01A	0.068096912
BRCA	BRCA-A2FO-01A	0.377758129
BRCA	BRCA-A2QH-01A	0.151026053
BRCA	BRCA-A2QH-01B	0.052626837
BRCA	BRCA-A2QI-01A	0.247209016
BRCA	BRCA-A2QJ-01A	0.416416373
BRCA	BRCA-A3BB-01A	0.392257206
BRCA	BRCA-A3EH-01A	0.099028467
BRCA	BRCA-A3HN-01A	0.271158993
BRCA	BRCA-A3OD-01A	0.347858484
BRCA	BRCA-A3OD-01B	0.357740431
BRCA	BRCA-A3QP-01A	0.285498827
BRCA	BRCA-A3QQ-01A	0.163095418
BRCA	BRCA-A3TM-01A	0.223514511
BRCA	BRCA-A3TN-01A	0.07845688
BRCA	BRCA-A3W5-01A	0.253575027
BRCA	BRCA-A3W6-01A	0.382677553
BRCA	BRCA-A3W7-01A	0.145930317
BRCA	BRCA-A3YI-01A	0.34813314
BRCA	BRCA-A3YJ-01A	0.184554752
BRCA	BRCA-A4ZE-01A	0.085871436
BRCA	BRCA-A5EH-01A	0.227953967
BRCA	BRCA-A5XS-01A	0.361829987
BRCA	BRCA-A5XU-01A	0.118243392
BRCA	BRCA-A62V-01A	0.108472112
BRCA	BRCA-A62X-01A	0.039939741
BRCA	BRCA-A62Y-01A	0.232616749
BRCA	BRCA-A6IV-01A	0.412268368
BRCA	BRCA-A6IW-01A	0.501144994
BRCA	BRCA-A6IX-01A	0.220169657
BRCA	BRCA-A6IX-06A	0.508242947
BRCA	BRCA-A6NO-01A	0.11610855
BRCA	BRCA-A7VB-01A	0.061443051
BRCA	BRCA-A7VC-01A	0.110441843
BRCA	BRCA-A8OP-01A	0.227973237
BRCA	BRCA-A8OQ-01A	0.469419207
BRCA	BRCA-A8OR-01A	0.104739504
BRCA	BRCA-A8OS-01A	0.265750188
BRCA	BRCA-A03X-01A	0.169774744
BRCA	BRCA-A03Y-01A	0.149548797
BRCA	BRCA-A041-01A	0.11601078
BRCA	BRCA-A046-01A	0.31856948
BRCA	BRCA-A049-01A	0.172007382
BRCA	BRCA-A04A-01A	0.115855853
BRCA	BRCA-A04C-01A	0.185989517
BRCA	BRCA-A04D-01A	0.037748188
BRCA	BRCA-A0AJ-01A	0.1902793
BRCA	BRCA-A0AK-01A	0.167705332
BRCA	BRCA-A0AL-01A	0.192378164
BRCA	BRCA-A0AM-01A	0.266610317
BRCA	BRCA-A0AR-01A	0.120587405
BRCA	BRCA-A0AS-01A	0.116548544
BRCA	BRCA-A0AT-01A	0.334098391
BRCA	BRCA-A0FD-01A	0.109800321
BRCA	BRCA-A0FE-01A	0.432042778
BRCA	BRCA-A0FF-01A	0.183307957
BRCA	BRCA-A0FG-01A	0.417676482
BRCA	BRCA-A0FJ-01A	0.122603517
BRCA	BRCA-A0FK-01A	0.1171832
BRCA	BRCA-A0FL-01A	0.034833869
BRCA	BRCA-A0FN-01A	0.531943742
BRCA	BRCA-A0FS-01A	0.090466771
BRCA	BRCA-A0FT-01A	0.092125226
BRCA	BRCA-A0FV-01A	0.123011303
BRCA	BRCA-A0FW-01A	0.125136992
BRCA	BRCA-A0FX-01A	0.122848432
BRCA	BRCA-A0FY-01A	0.082292308
BRCA	BRCA-A0FZ-01A	0.06732406
BRCA	BRCA-A0G0-01A	0.168836158
BRCA	BRCA-A0XL-01A	0.147553648
BRCA	BRCA-A0XN-01A	0.150794247
BRCA	BRCA-A0XO-01A	0.06189109
BRCA	BRCA-A0XP-01A	0.085892026
BRCA	BRCA-A0XR-01A	0.042464523
BRCA	BRCA-A0XS-01A	0.215171662
BRCA	BRCA-A0XT-01A	0.093873578
BRCA	BRCA-A0XU-01A	0.166927788
BRCA	BRCA-A0XV-01A	0.174523675
BRCA	BRCA-A0XW-01A	0.271949889
BRCA	BRCA-A03L-01A	0.224623801
BRCA	BRCA-A03M-01B	0.340166586
BRCA	BRCA-A03N-01B	0.081229673
BRCA	BRCA-A03O-01A	0.184394508
BRCA	BRCA-A03P-01A	0.081035387
BRCA	BRCA-A03R-01A	0.239826448
BRCA	BRCA-A03T-01A	0.249995683
BRCA	BRCA-A03U-01B	0.339403929
BRCA	BRCA-A03V-01A	0.095267796
BRCA	BRCA-A0J2-01A	0.175585653
BRCA	BRCA-A0J3-01A	0.072289019
BRCA	BRCA-A0J4-01A	0.381470859
BRCA	BRCA-A0J5-01A	0.147459822
BRCA	BRCA-A0J6-01A	0.291437071
BRCA	BRCA-A0J7-01A	0.085589001
BRCA	BRCA-A0J8-01A	0.168687383
BRCA	BRCA-A0J9-01A	0.319721797
BRCA	BRCA-A0JA-01A	0.143640098
BRCA	BRCA-A0JB-01A	0.064400877
BRCA	BRCA-A0JC-01A	0.879216303
BRCA	BRCA-A0JD-01A	0.286473856
BRCA	BRCA-A0JE-01A	0.339864279
BRCA	BRCA-A0JF-01A	0.262502852
BRCA	BRCA-A0JG-01A	0.235885292
BRCA	BRCA-A0JI-01A	0.097669017
BRCA	BRCA-A0JJ-01A	0.239506131
BRCA	BRCA-A0JL-01A	0.06545793
BRCA	BRCA-A0JM-01A	0.141428606
BRCA	BRCA-A124-01A	0.105510264
BRCA	BRCA-A125-01A	0.019201814
BRCA	BRCA-A126-01A	0.076457199
BRCA	BRCA-A128-01A	0.603079028
BRCA	BRCA-A129-01A	0.448562778
BRCA	BRCA-A12A-01A	0.138760923
BRCA	BRCA-A12B-01A	0.053440799
BRCA	BRCA-A12C-01A	0.055941907
BRCA	BRCA-A12D-01A	0.387798603
BRCA	BRCA-A12E-01A	0.127324976
BRCA	BRCA-A12F-01A	0.036064285
BRCA	BRCA-A12G-01A	0.125000843
BRCA	BRCA-A12H-01A	0.113926186
BRCA	BRCA-A1KO-01A	0.141950283
BRCA	BRCA-A1KP-01A	0.043325759
BRCA	BRCA-A1KQ-01A	0.261263927
BRCA	BRCA-A1KR-01A	0.340310171
BRCA	BRCA-A1KS-01A	0.130509691
BRCA	BRCA-A1KT-01A	0.145359106
BRCA	BRCA-A04H-01B	0.086693266
BRCA	BRCA-A04J-01A	0.460002887
BRCA	BRCA-A04L-01B	0.060616125
BRCA	BRCA-A0Y5-01A	0.086874578
BRCA	BRCA-A1H2-01A	0.085161877
BRCA	BRCA-A1H3-01A	0.237712373
BRCA	BRCA-A54N-01A	0.071463342
BRCA	BRCA-A54O-01A	0.154085409
BRCA	BRCA-A7U7-01A	0.495474695
BRCA	BRCA-A0TP-01A	0.030229248
BRCA	BRCA-A0TQ-01A	0.294746759
BRCA	BRCA-A0TR-01A	0.099677356
BRCA	BRCA-A0TS-01A	0.665903432
BRCA	BRCA-A0TT-01A	0.5021553
BRCA	BRCA-A0TU-01A	0.246029035
BRCA	BRCA-A0TV-01A	0.153847351
BRCA	BRCA-A0TW-01A	0.323270388
BRCA	BRCA-A0TX-01A	0.417922319
BRCA	BRCA-A0TY-01A	0.121883291
BRCA	BRCA-A0TZ-01A	0.069386115
BRCA	BRCA-A0U0-01A	0.409015774
BRCA	BRCA-A0U1-01A	0.34075496
BRCA	BRCA-A0U2-01A	0.195154995
BRCA	BRCA-A0U3-01A	0.094366822
BRCA	BRCA-A0U4-01A	0.532849961
BRCA	BRCA-A1AH-01A	0.087829137
BRCA	BRCA-A1AI-01A	0.472730738
BRCA	BRCA-A1AJ-01A	0.613631052
BRCA	BRCA-A1AK-01A	0.200853329
BRCA	BRCA-A1AL-01A	0.165683783
BRCA	BRCA-A1AM-01A	0.25117565
BRCA	BRCA-A1AN-01A	0.183130773
BRCA	BRCA-A1AO-01A	0.541282924
BRCA	BRCA-A1AP-01A	0.15917232
BRCA	BRCA-A1AQ-01A	0.458265352
BRCA	BRCA-A1AR-01A	0.39777749
BRCA	BRCA-A1AS-01A	0.068540195
BRCA	BRCA-A1AT-01A	0.385063194
BRCA	BRCA-A1AU-01A	0.089415779
BRCA	BRCA-A1AV-01A	0.074100202
BRCA	BRCA-A1AW-01A	0.619750702
BRCA	BRCA-A1AX-01A	0.516085116
BRCA	BRCA-A1AY-01A	0.081209167
BRCA	BRCA-A24H-01A	0.133351616
BRCA	BRCA-A24K-01A	0.046545266
BRCA	BRCA-A24L-01A	0.147688226
BRCA	BRCA-A24M-01A	0.090279934
BRCA	BRCA-A24N-01A	0.102569378
BRCA	BRCA-A24O-01A	0.289817563
BRCA	BRCA-A24P-01A	0.180269706
BRCA	BRCA-A24Q-01A	0.263168011
BRCA	BRCA-A24R-01A	0.192499354
BRCA	BRCA-A24S-01A	0.309774138
BRCA	BRCA-A24T-01A	0.151455302
BRCA	BRCA-A24U-01A	0.554674956
BRCA	BRCA-A24V-01A	0.132516157
BRCA	BRCA-A24W-01A	0.109985892
BRCA	BRCA-A24X-01A	0.186277936
BRCA	BRCA-A24Z-01A	0.086788278
BRCA	BRCA-A250-01A	0.172003881
BRCA	BRCA-A251-01A	0.189947235
BRCA	BRCA-A252-01A	0.544077654
BRCA	BRCA-A254-01A	0.294218101
BRCA	BRCA-A255-01A	0.225380533
BRCA	BRCA-A256-01A	0.147404135
BRCA	BRCA-A2LE-01A	0.159729257
BRCA	BRCA-A2LH-01A	0.535847479
BRCA	BRCA-A2LJ-01A	0.286730168
BRCA	BRCA-A2LK-01A	0.120207216
BRCA	BRCA-A2LL-01A	0.211677276
BRCA	BRCA-A2LM-01A	0.206921429
BRCA	BRCA-A2LN-01A	0.254972169
BRCA	BRCA-A2LO-01A	0.3323401
BRCA	BRCA-A2LQ-01A	0.270372522
BRCA	BRCA-A2LR-01A	0.112143599
BRCA	BRCA-A5QN-01A	0.186578503
BRCA	BRCA-A5QP-01A	0.159449517
BRCA	BRCA-A5QQ-01A	0.580430279
BRCA	BRCA-A0I1-01A	0.149928923
BRCA	BRCA-A0I2-01A	0.454664355
BRCA	BRCA-A0I5-01A	0.150271503
BRCA	BRCA-A0I6-01A	0.114668911
BRCA	BRCA-A0I8-01A	0.107171804
BRCA	BRCA-A0I9-01A	0.188072282
BRCA	BRCA-A0IA-01A	0.044137698
BRCA	BRCA-A0IB-01A	0.10764424
BRCA	BRCA-A0IC-01A	0.043007493
BRCA	BRCA-A0IE-01A	0.127905874
BRCA	BRCA-A0IG-01A	0.120886223
BRCA	BRCA-A0IH-01A	0.226372241
BRCA	BRCA-A0IJ-01A	0.455938868
BRCA	BRCA-A0IK-01A	0.23219142
BRCA	BRCA-A0IM-01A	0.119535831
BRCA	BRCA-A0IN-01A	0.263630797
BRCA	BRCA-A0IO-01A	0.148262077
BRCA	BRCA-A0IP-01A	0.210281937
BRCA	BRCA-A0IQ-01A	0.315828517
BRCA	BRCA-A0RE-01A	0.149228887
BRCA	BRCA-A0RG-01A	0.047395989
BRCA	BRCA-A0RH-01A	0.073990523
BRCA	BRCA-A0RI-01A	0.092150144
BRCA	BRCA-A0RL-01A	0.070278446
BRCA	BRCA-A0RM-01A	0.057817569
BRCA	BRCA-A0RN-01A	0.069983584
BRCA	BRCA-A0RO-01A	0.116808572
BRCA	BRCA-A0RP-01A	0.139235904
BRCA	BRCA-A0RQ-01A	0.095530109
BRCA	BRCA-A0RS-01A	0.255363228
BRCA	BRCA-A0RT-01A	0.766304195
BRCA	BRCA-A0RU-01A	0.1646057
BRCA	BRCA-A0RV-01A	0.242550923
BRCA	BRCA-A0WS-01A	0.316903401
BRCA	BRCA-A0WT-01A	0.142053952
BRCA	BRCA-A0WV-01A	0.074962489
BRCA	BRCA-A0WW-01A	0.11483179
BRCA	BRCA-A0WX-01A	0.242962386
BRCA	BRCA-A0WY-01A	0.155175673
BRCA	BRCA-A0WZ-01A	0.112949166
BRCA	BRCA-A0X0-01A	0.08834296
BRCA	BRCA-A0X1-01A	0.25835352
BRCA	BRCA-A0X4-01A	0.053161753
BRCA	BRCA-A0X5-01A	0.070657717
BRCA	BRCA-A0X7-01A	0.079775926
BRCA	BRCA-A1KC-01A	0.142075107
BRCA	BRCA-A1KC-01B	0.047238849
BRCA	BRCA-A1KF-01A	0.042625014
BRCA	BRCA-A1KI-01A	0.164259854
BRCA	BRCA-A1KN-01A	0.166336429
BRCA	BRCA-A2IU-01A	0.148964135
BRCA	BRCA-A3ZX-01A	0.704526565
BRCA	BRCA-A400-01A	0.313100609
BRCA	BRCA-A401-01A	0.357283425
BRCA	BRCA-A402-01A	0.103480229
BRCA	BRCA-A408-01A	0.219688606
BRCA	BRCA-A409-01A	0.257753252
BRCA	BRCA-A40B-01A	0.190089095
BRCA	BRCA-A40C-01A	0.155480199
BRCA	BRCA-A0AU-01A	0.192979794
BRCA	BRCA-A0AV-01A	0.143794844
BRCA	BRCA-A0AW-01A	0.302127325
BRCA	BRCA-A0AY-01A	0.28725452
BRCA	BRCA-A0AZ-01A	0.137000777
BRCA	BRCA-A0B0-01A	0.229051688
BRCA	BRCA-A0B2-01A	0.227685516
BRCA	BRCA-A0B3-01A	0.30559965
BRCA	BRCA-A0B4-01A	0.21310195
BRCA	BRCA-A0B5-01A	0.140136193
BRCA	BRCA-A0B6-01A	0.476275082
BRCA	BRCA-A0B7-01A	0.514402544
BRCA	BRCA-A0B8-01A	0.073380188
BRCA	BRCA-A0B9-01A	0.36653353
BRCA	BRCA-A0BA-01A	0.115137594
BRCA	BRCA-A0BC-01A	0.21267733
BRCA	BRCA-A0BD-01A	0.197578265
BRCA	BRCA-A0BF-01A	0.420277524
BRCA	BRCA-A0BG-01A	0.223071653
BRCA	BRCA-A0BJ-01A	0.221640292
BRCA	BRCA-A0BL-01A	0.356489695
BRCA	BRCA-A0BM-01A	0.101749361
BRCA	BRCA-A0BO-01A	0.319577288
BRCA	BRCA-A0BP-01A	0.132492537
BRCA	BRCA-A0BQ-01A	0.280128307
BRCA	BRCA-A0BR-01A	0.213484425
BRCA	BRCA-A0BS-01A	0.078479874
BRCA	BRCA-A0BT-01A	0.099903092
BRCA	BRCA-A0BV-01A	0.203277585
BRCA	BRCA-A0BW-01A	0.424351509
BRCA	BRCA-A0BZ-01A	0.299397596
BRCA	BRCA-A0C0-01A	0.540261577
BRCA	BRCA-A0C1-01B	0.250539809
BRCA	BRCA-A0C3-01A	0.267355139
BRCA	BRCA-A0C7-01B	0.115444018
BRCA	BRCA-A0DD-01A	0.083927495
BRCA	BRCA-A0DE-01A	0.24172376
BRCA	BRCA-A0DG-01A	0.277740876
BRCA	BRCA-A0DH-01A	0.132488704
BRCA	BRCA-A0DI-01A	0.284705262
BRCA	BRCA-A0DK-01A	0.314561435
BRCA	BRCA-A0DL-01A	0.396077633
BRCA	BRCA-A0DO-01B	0.128489105
BRCA	BRCA-A0DP-01A	0.195826209
BRCA	BRCA-A0DQ-01A	0.129170894
BRCA	BRCA-A0DS-01A	0.133657271
BRCA	BRCA-A0DT-01A	0.220689454
BRCA	BRCA-A0DV-01A	0.252805696
BRCA	BRCA-A0DX-01A	0.305631852
BRCA	BRCA-A0DZ-01A	0.139733526
BRCA	BRCA-A0E0-01A	0.265883937
BRCA	BRCA-A0E1-01A	0.053206261
BRCA	BRCA-A0E2-01A	0.116620198
BRCA	BRCA-A0E6-01A	0.378350772
BRCA	BRCA-A0E7-01A	0.08715596
BRCA	BRCA-A0E9-01B	0.171892723
BRCA	BRCA-A0EA-01A	0.14872156
BRCA	BRCA-A0EB-01A	0.272022018
BRCA	BRCA-A0EE-01A	0.315654456
BRCA	BRCA-A0EI-01A	0.085727953
BRCA	BRCA-A0GY-01A	0.194029606
BRCA	BRCA-A0GZ-01A	0.089752466
BRCA	BRCA-A0H0-01A	0.08285598
BRCA	BRCA-A0H3-01A	0.201860064
BRCA	BRCA-A0H5-01A	0.755670666
BRCA	BRCA-A0H6-01A	0.064488516
BRCA	BRCA-A0H7-01A	0.08777341
BRCA	BRCA-A0H9-01A	0.172827809
BRCA	BRCA-A0HA-01A	0.11079632
BRCA	BRCA-A0HB-01A	0.218926336
BRCA	BRCA-A0HF-01A	0.16989498
BRCA	BRCA-A0HI-01A	0.12844224
BRCA	BRCA-A0HK-01A	0.092307582
BRCA	BRCA-A0HL-01A	0.031664002
BRCA	BRCA-A0HN-01A	0.072590876
BRCA	BRCA-A0HO-01A	0.193799827
BRCA	BRCA-A0HP-01A	0.137454844
BRCA	BRCA-A0HQ-01A	0.098693702
BRCA	BRCA-A0HU-01A	0.106065152
BRCA	BRCA-A0HW-01A	0.046336215
BRCA	BRCA-A0HX-01A	0.147624926
BRCA	BRCA-A0HY-01A	0.079609336
BRCA	BRCA-A0RX-01A	0.637110375
BRCA	BRCA-A0W3-01A	0.095022001
BRCA	BRCA-A0W4-01A	0.105190028
BRCA	BRCA-A0W5-01A	0.466832437
BRCA	BRCA-A0W7-01A	0.238731415
BRCA	BRCA-A0WA-01A	0.161094966
BRCA	BRCA-A18F-01A	0.243667932
BRCA	BRCA-A18G-01A	0.099568777
BRCA	BRCA-A18H-01A	0.514068481
BRCA	BRCA-A18I-01A	0.172034123
BRCA	BRCA-A18J-01A	0.201795218
BRCA	BRCA-A18K-01A	0.101779044
BRCA	BRCA-A18L-01A	0.081999567
BRCA	BRCA-A18M-01A	0.175532669
BRCA	BRCA-A18N-01A	0.065955537
BRCA	BRCA-A18P-01A	0.069721958
BRCA	BRCA-A18Q-01A	0.136120906
BRCA	BRCA-A18R-01A	0.181583434
BRCA	BRCA-A18S-01A	0.080042616
BRCA	BRCA-A18T-01A	0.132042316
BRCA	BRCA-A18U-01A	0.092715195
BRCA	BRCA-A18V-01A	0.22739796
BRCA	BRCA-A18V-06A	0.463370509
BRCA	BRCA-A1EN-01A	0.077959809
BRCA	BRCA-A1EO-01A	0.143023201
BRCA	BRCA-A1ES-01A	0.054196787
BRCA	BRCA-A1ES-06A	0.081577857
BRCA	BRCA-A1ET-01A	0.139252512
BRCA	BRCA-A1EU-01A	0.334933768
BRCA	BRCA-A1EV-01A	0.069860353
BRCA	BRCA-A1EW-01A	0.273514632
BRCA	BRCA-A1EX-01A	0.239149971
BRCA	BRCA-A1EY-01A	0.368798889
BRCA	BRCA-A1F0-01A	0.616828371
BRCA	BRCA-A1F2-01A	0.139884594
BRCA	BRCA-A1F5-01A	0.079955819
BRCA	BRCA-A1F6-01A	0.358080111
BRCA	BRCA-A1F8-01A	0.166301339
BRCA	BRCA-A1FB-01A	0.38795848
BRCA	BRCA-A1FC-01A	0.300034152
BRCA	BRCA-A1FD-01A	0.134285393
BRCA	BRCA-A1FE-01A	0.419870962
BRCA	BRCA-A1FE-06A	0.18300552
BRCA	BRCA-A1FG-01A	0.088455621
BRCA	BRCA-A1FH-01A	0.184156437
BRCA	BRCA-A1FJ-01A	0.042876848
BRCA	BRCA-A1FL-01A	0.085147791
BRCA	BRCA-A1FM-01A	0.081017641
BRCA	BRCA-A1FN-01A	0.113602321
BRCA	BRCA-A1FR-01A	0.204443132
BRCA	BRCA-A1FU-01A	0.417163337
BRCA	BRCA-A201-01A	0.114135699
BRCA	BRCA-A202-01A	0.283705551
BRCA	BRCA-A203-01A	0.335553462
BRCA	BRCA-A204-01A	0.066723297
BRCA	BRCA-A208-01A	0.184675494
BRCA	BRCA-A209-01A	0.398871711
BRCA	BRCA-A28O-01A	0.191023668
BRCA	BRCA-A28Q-01A	0.109854581
BRCA	BRCA-A2L8-01A	0.463837289
BRCA	BRCA-A42T-01A	0.17155087
BRCA	BRCA-A42U-01A	0.344230777
BRCA	BRCA-A42V-01A	0.251114899
BRCA	BRCA-A6R8-01A	0.204398826
BRCA	BRCA-A6R9-01A	0.33732774
BRCA	BRCA-A8FY-01A	0.08502472
